,COMMERCIAL_TEAM,COMMERCIAL_COUNTRY_NAME,PERIOD,Commercial_SUBREGION_DESC,COMMERCIAL_DISTRICT_DESCRIPTION,NET_QTY,COMMERCIAL_DISTRICT,REGION_DESCRIPTION,COMMERCIAL_SALES_TERRITORY_CODE,CROP,SALES_TC_FXACT,COMMERCIAL_AREA_DESCRIPTION,COMMERCIAL_AREA_CODE,COMMERCIAL_TEAM_DESCRIPTION,SURCHARGE,GROSS_SALES,MATERIAL_NBR,REGION_CODE,COMPANY_CODE,BASE_SALES,DISCOUNT,NET_SALES
86,CT52,Germany,2021.09,NW OPEN FIELD,CD-Germany-Openf,345.6970757749486,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,3041.852986842458,NORTH EUROPE,CAW2,NW OPEN FIELD,4062.6539484311793,25709.17835772717,,1,3385.0,21646.52440929599,3692.333713787725,22016.844643939447
87,CT52,Germany,2022.02,NW OPEN FIELD,CD-Germany-Openf,34.32556029988029,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,13695.82143626733,NORTH EUROPE,CAW2,NW OPEN FIELD,3924.1568469791396,27274.59969114823,,1,3385.0,23350.44284416909,3911.1775753132815,23363.422115834946
88,CT52,Germany,2022.03,NW OPEN FIELD,CD-Germany-Openf,517.6452055379297,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,37920.56029462129,NORTH EUROPE,CAW2,NW OPEN FIELD,6049.095692704812,35509.10447438681,,1,3385.0,29460.008781681998,6536.327909447935,28972.776564938875
89,CTX1,Undef EMEA,2020.11,UNDEF EMEA,CD-Undef EMEA,1247.884318385317,CD-X1,EMEA,911.0,TOMATO,27990.8879371185,UNDEF EMEA,CAX1,UNDEF EMEA,1856.4456339008293,16028.58218967371,,1,3605.0,14172.13655577288,2230.8486807237728,13797.733508949937
90,CTX1,Undef EMEA,2020.09,UNDEF EMEA,CD-Undef EMEA,43.73714507983868,CD-X1,EMEA,911.0,TOMATO,44051.2053841522,UNDEF EMEA,CAX1,UNDEF EMEA,2678.0795525515605,21206.534270285487,,1,3605.0,18528.454717733926,4214.716541248006,16991.81772903748
91,CT56,Ukraine,2021.03,RUSSIA & UKRAINE,CD-Ukraine,510.5544604696372,CD-UA,EMEA,685.0,EGGPLANT,16514.84940797421,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,1376.8529071029982,11709.443680174545,,1,3605.0,10332.590773071546,1824.7005115118761,9884.74316866267
92,CT59,Iran,2022.03,IRAN,CD-Iran,65.45770774239236,CD-IR,EMEA,688.0,CARROT,-4589.192970321221,"E-EUROPE, AFRICA & IRAN",CAE1,IRAN,6257.662925700716,32164.857970723573,,1,3605.0,25907.195045022858,5446.975767141071,26717.882203582503
93,CT53,Egypt,2022.07,MIDDLE EAST,CD-Egypt,1384.90806486876,CD-EG,EMEA,683.0,CUCUMBER,14295.26549873148,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,2480.9535700680353,16282.539999718949,,1,3605.0,13801.586429650913,2730.3132971814803,13552.226702537468
94,CT58,Türkiye,2020.12,TURKEY,CD-Turkey,399.1940301725709,CD-TR,EMEA,604.0,OTHER VEGETABLE SEED,25364.84436140055,"TURKEY, M-EAST & MAGHREB",CAE2,TURKEY & S-CA,4221.426832042217,29262.13218145725,,1,3970.0,25040.705349415035,4678.5288025976215,24583.60337885963
95,CT5,Spain,2022.08,IBERICA,CD-Spain,87.88887077297909,CD-ES,EMEA,649.0,TOMATO,7645.781031630853,SOUTH EUROPE,CAW1,IBERICA,1662.2192485476583,14929.94219829114,,1,3781.0,13267.722949743482,2241.5080553108687,12688.434142980272
96,CT7,Italy,2020.1,ITALY,CD-Italy,2519.637949579886,CD-IT,EMEA,602.0,OTHER VEGETABLE SEED,-2947.519904459445,SOUTH EUROPE,CAW1,ITALY,3069.366935602507,25115.69558985004,,1,3515.0,22046.328654247533,3527.0761071189227,21588.619482731116
97,CT7,Italy,2020.11,ITALY,CD-Italy,546.2426136752731,CD-IT,EMEA,602.0,CAULIFLOWER,25707.12923192095,SOUTH EUROPE,CAW1,ITALY,2377.374321676296,14342.594326398286,,1,3515.0,11965.22000472199,2805.352405101935,11537.24192129635
98,CT7,Italy,2020.08,ITALY,CD-Italy,1223.362861871488,CD-IT,EMEA,602.0,OTHER VEGETABLE SEED,427.6757567176355,SOUTH EUROPE,CAW1,ITALY,3136.4302921518124,25627.556463700083,,1,3515.0,22491.12617154827,5087.230304218984,20540.326159481097
99,CT50,France,2022.01,EMEA PROCESSING,CD-France-Proc,111.2783818341211,CD-FR-PROC,EMEA,657.0,"BEAN, GARDEN",7178.718413732689,NORTH EUROPE,CAW2,EMEA PROCESSING,2600.6698360984224,20124.07180937348,,1,3155.0,17523.401973275057,3350.4815134722535,16773.590295901227
100,CT51,France,2021.04,EMEA GLASS,CD-France-Glass,227.111013857202,CD-FR-GLAS,EMEA,664.0,TOMATO,32251.52371544552,NORTH EUROPE,CAW2,EMEA GLASS,3080.63742375519,20705.629707652737,,1,3354.0,17624.992283897547,2120.5159254324303,18585.113782220305
101,CT51,Netherlands,2022.09,EMEA GLASS,CD-Netherlands-Glass,813.7478131105361,CD-NL-GLAS,EMEA,663.0,CUCUMBER,-3604.645055435336,NORTH EUROPE,CAW2,EMEA GLASS,1922.702076938274,13574.241978742099,,1,3605.0,11651.539901803824,859.7697414459714,12714.472237296128
102,CT52,Germany,2021.03,NW OPEN FIELD,CD-Germany-Openf,786.6336948593321,CD-DE-OPEN,EMEA,671.0,CAULIFLOWER,36291.60286125508,NORTH EUROPE,CAW2,NW OPEN FIELD,3463.122145203023,24377.88320965039,10910847.0,1,3385.0,20914.761064447368,4479.452400122383,19898.430809528007
103,CT59,Iran,2022.11,IRAN,CD-Iran,1459.394323125994,CD-IR,EMEA,688.0,TOMATO,13802.28626666424,"E-EUROPE, AFRICA & IRAN",CAE1,IRAN,4550.23784053821,29780.16570978817,,1,3605.0,25229.92786924996,5539.303647510842,24240.862062277327
104,CT51,Netherlands,2020.11,EMEA GLASS,CD-Netherlands-Glass,856.611944948284,CD-NL-GLAS,EMEA,663.0,TOMATO,9007.812039387623,NORTH EUROPE,CAW2,EMEA GLASS,4643.049213116419,32901.35731529684,,1,3155.0,28258.308102180417,4495.501686402943,28405.855628893896
105,CT51,Netherlands,2021.08,EMEA GLASS,CD-Netherlands-Glass,177.8738876220114,CD-NL-GLAS,EMEA,663.0,TOMATO,15019.68088208091,NORTH EUROPE,CAW2,EMEA GLASS,3715.899198046616,25702.39984980379,,1,3605.0,21986.500651757175,3331.9244173820634,22370.47543242173
106,CT52,Germany,2020.12,NW OPEN FIELD,CD-Germany-Openf,423.259878417962,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,-3966.863239743017,NORTH EUROPE,CAW2,NW OPEN FIELD,1645.9938364952206,14437.58806282502,,1,3385.0,12791.594226329798,3002.639179765332,11434.948883059687
107,CT52,Germany,2020.02,NW OPEN FIELD,CD-Germany-Openf,916.2379289348936,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,19368.59504237177,NORTH EUROPE,CAW2,NW OPEN FIELD,1909.4373934353046,15219.226638858978,,1,3385.0,13309.789245423673,1731.430665973512,13487.795972885466
108,CT52,Germany,2021.02,NW OPEN FIELD,CD-Germany-Openf,1992.876365258414,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,30902.21212136504,NORTH EUROPE,CAW2,NW OPEN FIELD,1640.2190847908662,14044.854663528115,,1,3385.0,12404.635578737249,2287.1356191879577,11757.719044340156
109,CT52,Netherlands,2022.03,NW OPEN FIELD,CD-Netherlands-Openf,254.1213551403079,CD-NL-OPEN,EMEA,669.0,CARROT,44388.04490381401,NORTH EUROPE,CAW2,NW OPEN FIELD,3397.8041620628546,30809.559666941077,,1,3605.0,27411.755504878223,2880.881787046864,27928.677879894214
110,CT5,Spain,2022.09,IBERICA,CD-Spain,317.2110010826584,CD-ES,EMEA,649.0,OTHER VEGETABLE SEED,-3909.595987307512,SOUTH EUROPE,CAW1,IBERICA,2627.37434212643,20604.46032360586,,1,3781.0,17977.08598147943,2413.1092873844195,18191.35103622144
111,CT51,France,2022.02,EMEA GLASS,CD-France-Glass,1136.204011644767,CD-FR-GLAS,EMEA,664.0,TOMATO,21544.68501330309,NORTH EUROPE,CAW2,EMEA GLASS,3583.4334950514867,29332.87485016022,,1,3354.0,25749.441355108735,6619.951461209744,22712.923388950476
112,CT51,Netherlands,2020.07,EMEA GLASS,CD-Netherlands-Glass,42.77886051317478,CD-NL-GLAS,EMEA,663.0,CUCUMBER,37635.12465856822,NORTH EUROPE,CAW2,EMEA GLASS,2923.9472264082588,27482.950917630842,,1,3605.0,24559.003691222584,2891.082283800277,24591.868633830563
113,CT52,Germany,2021.05,NW OPEN FIELD,CD-Germany-Openf,1542.886676845652,CD-DE-OPEN,EMEA,671.0,CAULIFLOWER,5450.988895118623,NORTH EUROPE,CAW2,NW OPEN FIELD,2663.6510433124727,19192.749839101627,,1,3385.0,16529.098795789156,3012.382681908512,16180.367157193115
114,CT52,France,2020.04,NW OPEN FIELD,CD-France-Openf,353.360331746742,CD-FR-OPEN,EMEA,670.0,MELON,40685.38978221104,NORTH EUROPE,CAW2,NW OPEN FIELD,4137.8824031254735,27944.523896462113,,1,3354.0,23806.64149333664,3788.7659939359414,24155.757902526173
115,CT52,Netherlands,2021.04,NW OPEN FIELD,CD-Netherlands-Openf,4.457638815243854,CD-NL-OPEN,EMEA,669.0,CAULIFLOWER,1071.383397346701,NORTH EUROPE,CAW2,NW OPEN FIELD,1764.1033049652729,16253.181726535498,,1,3155.0,14489.078421570226,1900.3881239683317,14352.793602567166
116,CT7,Italy,2021.02,ITALY,CD-Italy,1645.629764249621,CD-IT,EMEA,602.0,OTHER VEGETABLE SEED,6436.055601292515,SOUTH EUROPE,CAW1,ITALY,2359.9583964450812,17556.041275008756,,1,3515.0,15196.082878563677,2863.321352538359,14692.719922470398
117,CT51,Netherlands,2022.01,EMEA GLASS,CD-Netherlands-Glass,1618.082596492854,CD-NL-GLAS,EMEA,663.0,CUCUMBER,38148.00480307497,NORTH EUROPE,CAW2,EMEA GLASS,1879.8411545457018,14691.425906418777,,1,3605.0,12811.584751873075,2873.1936007753857,11818.232305643392
118,CT52,Germany,2021.03,NW OPEN FIELD,CD-Germany-Openf,563.0194738154538,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,-3953.406726814799,NORTH EUROPE,CAW2,NW OPEN FIELD,2793.840589022772,26716.99433729949,,1,3385.0,23923.153748276716,4182.219932451971,22534.774404847518
119,CT52,Germany,2021.04,NW OPEN FIELD,CD-Germany-Openf,972.3066592659957,CD-DE-OPEN,EMEA,671.0,BROCCOLI,31056.98270646333,NORTH EUROPE,CAW2,NW OPEN FIELD,2207.4039403590214,15696.573011647555,11501779.0,1,3385.0,13489.169071288534,3688.437571437338,12008.135440210217
120,CT52,Germany,2022.03,NW OPEN FIELD,CD-Germany-Openf,362.9289156465247,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,37987.03215734258,NORTH EUROPE,CAW2,NW OPEN FIELD,3666.1431635950453,24902.65569843329,,1,3385.0,21236.512534838243,3129.477783715711,21773.177914717577
121,CT52,France,2020.04,NW OPEN FIELD,CD-France-Openf,695.5730654768496,CD-FR-OPEN,EMEA,670.0,MELON,25189.88187164634,NORTH EUROPE,CAW2,NW OPEN FIELD,3558.1800085476975,25569.225561039482,,1,3354.0,22011.045552491785,3594.976521589725,21974.249039449758
122,CT56,Rep. of Belarus,2020.02,RUSSIA & UKRAINE,CD-Belarus,2332.849087130905,CD-BY,EMEA,685.0,TOMATO,-23024.34442371771,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,1997.8799186584827,20650.695668742595,,1,3605.0,18652.81575008411,2869.077296920855,17781.61837182174
123,CT56,Rep. of Belarus,2022.12,RUSSIA & UKRAINE,CD-Belarus,1101.297300244034,CD-BY,EMEA,685.0,CUCUMBER,45049.58880205652,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,2055.8201333382426,12298.952588503174,,1,3605.0,10243.132455164932,1607.3530504503738,10691.5995380528
124,CT56,Ukraine,2022.12,RUSSIA & UKRAINE,CD-Ukraine,18.27470479632348,CD-UA,EMEA,685.0,PEPPER,38361.84857850052,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,2034.0231908704745,21432.932037909562,,1,3605.0,19398.90884703909,2800.6885358160876,18632.243502093475
125,CT59,Iran,2020.04,IRAN,CD-Iran,1299.470790251632,CD-IR,EMEA,688.0,CAULIFLOWER,-1079.262477891241,"E-EUROPE, AFRICA & IRAN",CAE1,IRAN,2988.0693106280314,20483.383756603434,,1,3605.0,17495.314445975404,2481.5040934732137,18001.87966313022
126,CT50,Germany,2021.02,EMEA PROCESSING,CD-Germany-Proc,180.9756011747572,CD-DE-PROC,EMEA,658.0,PEA,17022.76118264952,NORTH EUROPE,CAW2,EMEA PROCESSING,3429.478798603729,31084.134894338145,,1,3605.0,27654.656095734415,3283.3359745455045,27800.79891979264
127,CT52,Germany,2021.1,NW OPEN FIELD,CD-Germany-Openf,171.6297461577828,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,21968.55157830512,NORTH EUROPE,CAW2,NW OPEN FIELD,2964.341237545607,19702.949786051027,,1,3385.0,16738.60854850542,1668.686873750072,18034.262912300954
128,CT52,Germany,2022.04,NW OPEN FIELD,CD-Germany-Openf,329.8277067035401,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,2659.584738555453,NORTH EUROPE,CAW2,NW OPEN FIELD,2367.6833409518113,16488.4578828451,,1,3385.0,14120.77454189329,2141.744466095886,14346.713416749215
129,CT52,France,2020.05,NW OPEN FIELD,CD-France-Openf,54.49931197015565,CD-FR-OPEN,EMEA,670.0,CAULIFLOWER,63755.32926764917,NORTH EUROPE,CAW2,NW OPEN FIELD,4461.440695151537,28888.826727211952,,1,3354.0,24427.386032060414,3662.944968018685,25225.881759193267
130,CTX1,Undef EMEA,2021.12,UNDEF EMEA,CD-Undef EMEA,959.627546422821,CD-X1,EMEA,911.0,ONION,60669.26982036991,UNDEF EMEA,CAX1,UNDEF EMEA,1078.8341033335641,13600.704540484345,,1,3605.0,12521.870437150781,1781.43604537294,11819.268495111404
131,CT5,Spain,2021.07,IBERICA,CD-Spain,160.4679175504694,CD-ES,EMEA,649.0,OTHER VEGETABLE SEED,-14412.26015147523,SOUTH EUROPE,CAW1,IBERICA,1850.6084074547782,17409.417804826357,,1,3781.0,15558.809397371577,2965.031022459315,14444.38678236704
132,CT7,Italy,2020.11,ITALY,CD-Italy,421.3981732120667,CD-IT,EMEA,602.0,MELON,17292.05858013923,SOUTH EUROPE,CAW1,ITALY,2877.6595642300817,23965.72012316408,,1,3515.0,21088.060558933998,4759.1543296751015,19206.56579348898
133,CT7,Italy,2021.04,ITALY,CD-Italy,414.5715803759407,CD-IT,EMEA,602.0,OTHER VEGETABLE SEED,27056.51745344876,SOUTH EUROPE,CAW1,ITALY,2342.6034337129495,18647.74319829297,,1,3515.0,16305.139764580019,1392.9012503836332,17254.841947909335
134,CT50,Germany,2021.09,EMEA PROCESSING,CD-Germany-Proc,1363.171811608662,CD-DE-PROC,EMEA,658.0,SWEET CORN,46459.74926870927,NORTH EUROPE,CAW2,EMEA PROCESSING,2463.8709248076307,18074.892410367214,,1,3385.0,15611.021485559582,2576.4502254273925,15498.442184939822
135,CT51,France,2020.1,EMEA GLASS,CD-France-Glass,543.5773780150666,CD-FR-GLAS,EMEA,664.0,TOMATO,-5751.91815297844,NORTH EUROPE,CAW2,EMEA GLASS,2783.388618879033,20655.06724449242,,1,3354.0,17871.678625613386,3148.01730032005,17507.04994417237
136,CT1,Kenya,2021.1,CENTER EAST AFRICA,CD-Kenya,275.2009312170334,CD-KE,EMEA,638.0,OTHER VEGETABLE SEED,11570.54313005592,"E-EUROPE, AFRICA & IRAN",CAE1,AFRICA,4580.474668415146,34431.65468122776,,1,3539.0,29851.180012812612,5792.17605685621,28639.47862437155
137,CT56,Croatia,2022.06,CENTRAL EUROPE & BALKANS,CD-Croatia,159.6302592988957,CD-HR,EMEA,634.0,OTHER VEGETABLE SEED,-19883.74122738279,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,1868.202149321798,13370.00177197053,,1,3605.0,11501.799622648732,1565.816494526648,11804.185277443881
138,CT50,Germany,2020.01,EMEA PROCESSING,CD-Germany-Proc,1771.490117242679,CD-DE-PROC,EMEA,658.0,PEA,32140.36273706074,NORTH EUROPE,CAW2,EMEA PROCESSING,2821.616799290195,20929.680767741673,,1,3605.0,18108.06396845148,2595.42265754705,18334.258110194623
139,CT52,Germany,2022.07,NW OPEN FIELD,CD-Germany-Openf,903.6222132041685,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,34310.65304418022,NORTH EUROPE,CAW2,NW OPEN FIELD,2832.5050596637325,25580.22314451722,,1,3385.0,22747.718084853484,1630.13835110673,23950.08479341049
140,CTX1,Undef EMEA,2020.09,UNDEF EMEA,CD-Undef EMEA,679.4212143929144,CD-X1,EMEA,911.0,TOMATO,-22404.99819191673,UNDEF EMEA,CAX1,UNDEF EMEA,1919.9123044894184,16837.589524856056,,1,3605.0,14917.677220366639,2855.3595673480504,13982.229957508005
141,CT1,Kenya,2020.11,CENTER EAST AFRICA,CD-Kenya,391.4971222547229,CD-KE,EMEA,638.0,OTHER VEGETABLE SEED,25804.77361409831,"E-EUROPE, AFRICA & IRAN",CAE1,AFRICA,3842.1083990967886,33662.08654885611,,1,3539.0,29819.97814975932,5293.959729572824,28368.126819283287
142,CT7,Italy,2020.03,ITALY,CD-Italy,1415.981587580773,CD-IT,EMEA,602.0,CAULIFLOWER,-24635.30007374781,SOUTH EUROPE,CAW1,ITALY,1355.416940556525,11917.857095768288,,1,3515.0,10562.440155211763,1827.1744944753987,10090.682601292889
143,CT7,Italy,2021.11,ITALY,CD-Italy,1010.822877376355,CD-IT,EMEA,602.0,OTHER VEGETABLE SEED,-22622.93055146177,SOUTH EUROPE,CAW1,ITALY,4125.00351750726,27501.124749471008,,1,3515.0,23376.12123196375,1742.2778662720846,25758.846883198923
144,CT7,Italy,2021.04,ITALY,CD-Italy,1050.607300738116,CD-IT,EMEA,602.0,OTHER VEGETABLE SEED,25786.00329315529,SOUTH EUROPE,CAW1,ITALY,3270.8527846828383,30408.740717086934,,1,3515.0,27137.887932404094,4475.299507852312,25933.44120923462
145,CT51,France,2021.12,EMEA GLASS,CD-France-Glass,1488.156726723706,CD-FR-GLAS,EMEA,664.0,TOMATO,34082.03461178363,NORTH EUROPE,CAW2,EMEA GLASS,4294.8624402455325,31492.886200125933,,1,3354.0,27198.0237598804,5081.2692992964285,26411.616900829504
146,CT51,France,2021.03,EMEA GLASS,CD-France-Glass,1555.760362519128,CD-FR-GLAS,EMEA,664.0,TOMATO,44271.54275040024,NORTH EUROPE,CAW2,EMEA GLASS,3430.3426919322956,30902.08033765753,,1,3354.0,27471.737645725236,3118.512680216044,27783.567657441487
147,CT51,France,2021.06,EMEA GLASS,CD-France-Glass,498.9935955005118,CD-FR-GLAS,EMEA,664.0,TOMATO,7177.218268191685,NORTH EUROPE,CAW2,EMEA GLASS,2133.6351285375767,25550.46739366844,,1,3354.0,23416.832265130866,2488.649583018594,23061.817810649845
148,CT51,Netherlands,2020.11,EMEA GLASS,CD-Netherland-Glass,1012.52759346649,CD-NL-GLAS,EMEA,663.0,CUCUMBER,-5538.760768797325,NORTH EUROPE,CAW2,EMEA GLASS,4006.5999229793574,31961.093714676004,,1,3605.0,27954.49379169665,5889.882537739472,26071.211176936533
149,CT52,Germany,2022.03,NW OPEN FIELD,CD-Germany-Openf,201.2318498335786,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,20452.64100956835,NORTH EUROPE,CAW2,NW OPEN FIELD,2217.982433785182,14623.855462967682,,1,3385.0,12405.8730291825,2691.4578535789615,11932.397609388721
150,CT56,Ukraine,2021.03,RUSSIA & UKRAINE,CD-Ukraine,1624.675451547729,CD-UA,EMEA,685.0,WATERMELON,-10323.95926894987,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,1767.292902239977,12071.891063023359,,1,3605.0,10304.598160783382,1421.800886130315,10650.090176893043
151,CT59,Iran,2020.03,IRAN,CD-Iran,220.7017989884664,CD-IR,EMEA,688.0,MELON,21822.61341993701,"E-EUROPE, AFRICA & IRAN",CAE1,IRAN,3934.289931640109,27549.62511566202,,1,3605.0,23615.33518402191,4272.951823298597,23276.673292363423
152,CT59,Iran,2022.04,IRAN,CD-Iran,1966.041423435471,CD-IR,EMEA,688.0,CUCUMBER,1712.562192120535,"E-EUROPE, AFRICA & IRAN",CAE1,IRAN,1949.4950437903296,17442.976640230478,,1,3605.0,15493.48159644015,1663.2597033481293,15779.716936882349
153,CT51,France,2022.01,EMEA GLASS,CD-France-Glass,657.3318649587089,CD-FR-GLAS,EMEA,664.0,TOMATO,7453.51646930947,NORTH EUROPE,CAW2,EMEA GLASS,2035.2026675349932,14262.666006420062,,1,3354.0,12227.463338885069,2142.261668209644,12120.404338210417
154,CT51,Netherlands,2020.05,EMEA GLASS,CD-Netherlands-Glass,1988.203403110946,CD-NL-GLAS,EMEA,663.0,SQUASH,11710.38791739482,NORTH EUROPE,CAW2,EMEA GLASS,2960.8308997356694,22207.324926942663,,1,3605.0,19246.494027206994,3505.508115474652,18701.816811468012
155,CT52,Germany,2022.06,NW OPEN FIELD,CD-Germany-Openf,1616.346562527567,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,1573.671872433739,NORTH EUROPE,CAW2,NW OPEN FIELD,3248.262204191244,21041.368301722207,,1,3385.0,17793.106097530963,4227.164155407783,16814.204146314423
156,CT52,Netherlands,2022.03,NW OPEN FIELD,CD-Netherlands-Openf,2007.837896503827,CD-NL-OPEN,EMEA,669.0,ONION,37480.20826865543,NORTH EUROPE,CAW2,NW OPEN FIELD,3772.461872811725,27919.33528178511,,1,3605.0,24146.873408973384,2051.283957702033,25868.051324083077
157,CT1,Uganda,2020.02,CENTER EAST AFRICA,CD-Uganda,1371.323896729527,CD-UG,EMEA,638.0,OTHER VEGETABLE SEED,28177.25287887723,"E-EUROPE, AFRICA & IRAN",CAE1,AFRICA,2210.6854223059813,12238.890214415498,,1,3539.0,10028.204792109516,2439.180240046119,9799.70997436938
158,CT56,Hungary,2020.11,CENTRAL EUROPE & BALKANS,CD-Hungary,650.3292966973723,CD-HU,EMEA,634.0,PEA,-4450.971837860245,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,2194.026343478683,14206.390121393328,,1,3605.0,12012.363777914645,2217.555432680345,11988.834688712983
159,CT5,Spain,2021.1,IBERICA,CD-Spain,725.72949179131,CD-ES,EMEA,649.0,OTHER VEGETABLE SEED,15245.00256276138,SOUTH EUROPE,CAW1,IBERICA,5149.5039370926,32299.453062502558,,1,3781.0,27149.94912540996,4995.806697362737,27303.646365139823
160,CT51,France,2022.11,EMEA GLASS,CD-France-Glass,116.7553942663712,CD-FR-GLAS,EMEA,664.0,TOMATO,-595.1841243219787,NORTH EUROPE,CAW2,EMEA GLASS,3511.099902274312,26864.69289233192,,1,3354.0,23353.59299005761,4782.1630317857225,22082.529860546198
161,CT51,France,2022.04,EMEA GLASS,CD-France-Glass,851.4801403035394,CD-FR-GLAS,EMEA,664.0,TOMATO,54096.71173870004,NORTH EUROPE,CAW2,EMEA GLASS,2070.8718157678036,16984.86945656562,,1,3354.0,14913.997640797816,2725.291443416783,14259.578013148835
162,CT52,Germany,2022.02,NW OPEN FIELD,CD-Germany-Openf,778.8641319355982,CD-DE-OPEN,EMEA,671.0,OTHER VEGETABLE SEED,-17132.15959863371,NORTH EUROPE,CAW2,NW OPEN FIELD,1751.571866591393,17995.79311892876,,1,3385.0,16244.221252337367,2852.752656928535,15143.040462000225
163,CT52,Netherlands,2021.04,NW OPEN FIELD,CD-Netherlands-Openf,211.7717383854315,CD-NL-OPEN,EMEA,669.0,BROCCOLI,31310.37699927139,NORTH EUROPE,CAW2,NW OPEN FIELD,3050.1587840118495,23138.444362967304,,1,3155.0,20088.285578955456,4139.643221166116,18998.80114180119
164,CTX1,Undef EMEA,2020.09,UNDEF EMEA,CD-Undef EMEA,1951.648783581837,CD-X1,EMEA,911.0,TOMATO,4837.514952798439,UNDEF EMEA,CAX1,UNDEF EMEA,3692.0971336922366,24432.581254707635,,1,3605.0,20740.484121015397,3507.0921654182393,20925.489089289396
165,CT1,Uganda,2021.12,CENTER EAST AFRICA,CD-Uganda,889.3140081263745,CD-UG,EMEA,638.0,OTHER VEGETABLE SEED,-14497.76984535199,"E-EUROPE, AFRICA & IRAN",CAE1,AFRICA,2966.290236168837,31178.79951265097,,1,3539.0,28212.509276482135,5122.757971894591,26056.041540756378
166,CT56,Kazakhstan,2021.01,RUSSIA & UKRAINE,CD-Kazakhstan,1585.385300825026,CD-KZ,EMEA,685.0,CUCUMBER,-17742.50740580901,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,4266.217948788353,32680.727655825,,1,3605.0,28414.509707036646,5726.508941766658,26954.218714058345
167,CT59,Iran,2020.01,IRAN,CD-Iran,1232.979537210131,CD-IR,EMEA,688.0,CABBAGE,44890.33400303745,"E-EUROPE, AFRICA & IRAN",CAE1,IRAN,1959.2136645693733,12883.679598724224,,1,3605.0,10924.46593415485,3427.573766328861,9456.105832395362
168,CT58,Türkiye,2022.09,TURKEY,CD-Turkey,1907.641684777802,CD-TR,EMEA,604.0,OTHER VEGETABLE SEED,48008.71893108274,"TURKEY, M-EAST & MAGHREB",CAE2,TURKEY & S-CA,3851.8179206531863,26250.140766899225,,1,3970.0,22398.32284624604,3615.77313740491,22634.367629494314
169,CT7,Italy,2020.11,ITALY,CD-Italy,29.43460722380996,CD-IT,EMEA,602.0,CAULIFLOWER,34186.53045829932,SOUTH EUROPE,CAW1,ITALY,1961.9169339854318,15192.240229402143,,1,3515.0,13230.32329541671,1468.2271536407434,13724.013075761399
170,CT7,Italy,2021.03,ITALY,CD-Italy,1234.627262805596,CD-IT,EMEA,602.0,OTHER VEGETABLE SEED,53372.30189414256,SOUTH EUROPE,CAW1,ITALY,2807.3120955088407,21193.334977049064,,1,3515.0,18386.022881540222,3610.88385697894,17582.451120070124
171,CT50,France,2022.05,EMEA PROCESSING,CD-France-Proc,1780.462166283026,CD-FR-PROC,EMEA,657.0,PEA,-473.2428207619669,NORTH EUROPE,CAW2,EMEA PROCESSING,2856.627017829083,27142.811937437433,,1,3155.0,24286.18491960835,4113.364182702348,23029.447754735083
172,CT51,France,2022.12,EMEA GLASS,CD-France-Glass,573.8194810985711,CD-FR-GLAS,EMEA,664.0,TOMATO,-6297.517482246614,NORTH EUROPE,CAW2,EMEA GLASS,3719.708332051495,31419.562324798957,,1,3354.0,27699.853992747463,5930.60695747366,25488.955367325296
173,CT51,Netherlands,2020.08,EMEA GLASS,CD-Netherland-Glass,361.7816832077351,CD-NL-GLAS,EMEA,663.0,SQUASH,17122.02356274211,NORTH EUROPE,CAW2,EMEA GLASS,1186.868830144592,12638.722268117737,,1,3155.0,11451.853437973145,2233.9810948427335,10404.741173275004
174,CT52,Netherlands,2022.03,NW OPEN FIELD,CD-Netherland-Openf,318.2938170128239,CD-NL-OPEN,EMEA,669.0,LEEK,16531.85391099936,NORTH EUROPE,CAW2,NW OPEN FIELD,5293.87356096357,31937.620427861966,,1,3605.0,26643.746866898397,4551.158493601704,27386.46193426026
