year,material_number,country,region,commercial_team,company_code,commercial_team_description,commercial_subregion_desc,crop,region_description,yearly_net_sales,yearly_gross_sales,yearly_base_sales,yearly_surcharge,yearly_discount,yearly_net_qty,forecasted_sales
2020,10769206,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,TOMATO,NAM,28410.48129802593,31668.211345170574,27692.85966178531,3975.351683385263,3257.7300471446383,893.139619639125,32935.66657611187
2020,10769645,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,CAULIFLOWER,SAM,117519.82452539682,138112.4966096653,119260.06423207666,18852.432377588648,20592.672084268484,5842.742636791919,33789.776761145564
2020,10769948,India,Asia,CT29,1266.0,INDIA,INDIA,PEPPER,SA & SEA,96747.53417409469,113830.49734405009,98258.66355243203,15571.833791618055,17082.963169955416,5190.8788086248205,22592.200377917343
2020,10769998,Germany,EMEA,CT50,3385.0,EMEA PROCESSING,EMEA PROCESSING,SPINACH,EMEA,20535.95559752281,23757.181975393763,20152.6395302266,3604.542445167163,3221.2263778709525,1555.367964443851,30613.971346624727
2020,10770629,Saudi Arabia,EMEA,CT53,3605.0,MIDDLE EAST & EGYPT,MIDDLE EAST,SQUASH,EMEA,28763.37271346733,33381.44257107753,29203.412863438523,4178.029707639008,4618.069857610201,1795.827834346594,29378.70768321506
2020,10770650,Italy,EMEA,CT7,3515.0,ITALY,ITALY,EGGPLANT,EMEA,12663.827829342905,15205.475873329106,13531.613234301649,1673.862639027457,2541.648043986201,216.5607403128728,35954.030269566785
2020,10770650,Russian Fed.,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,RUSSIA & UKRAINE,EGGPLANT,EMEA,15941.402976355155,19363.886586532783,16806.745742889132,2557.1408436436554,3422.4836101776305,501.1878845745364,30573.874888163908
2020,10770652,Argentina,Americas,CT40,4054.0,LAS,LAS,PEPPER,SAM,15801.39761412368,19528.067709068924,17308.062726827735,2220.00498224119,3726.670094945244,1288.979719138313,28767.106045851768
2020,10770652,Australia,Asia,CT17,1059.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,PEPPER,ANZ,79990.96213376225,94404.07690889188,82246.69248534288,12157.384423548992,14413.114775129623,2406.999767022774,28123.512957716983
2020,10770706,India,Asia,CT29,1266.0,INDIA,INDIA,CABBAGE,SA & SEA,287204.492970157,336111.1830021112,294790.05939728033,41321.123604830886,48906.69003195423,15206.678507334123,35110.6984399572
2020,10770734,Chile,Americas,CT40,4206.0,LAS,LAS,SQUASH,SAM,60549.108219185844,68327.81124907915,57289.53481905896,11038.2764300202,7778.70302989329,3331.7290445406097,39954.96671466599
2020,10770800,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,TOMATO,EMEA,26625.8382569652,32438.007711284263,29560.754504723445,2877.253206560816,5812.169454319061,1049.271966943629,32854.070021471896
2020,10770892,Germany,EMEA,CT51,3385.0,EMEA GLASS,EMEA GLASS,PEPPER,EMEA,22361.41170955587,25867.80577459552,21914.2574089218,3953.54836567372,3506.3940650396457,984.779110959516,35711.898923807224
2020,10770892,Poland,EMEA,CT52,3655.0,NW OPEN FIELD,NW OPEN FIELD,PEPPER,EMEA,48665.15792574324,60701.618214142945,53032.90319709779,7668.71501704515,12036.460288399709,1110.3075111868634,35810.234959929265
2020,10771213,Italy,EMEA,CT7,3515.0,ITALY,ITALY,PEPPER,EMEA,209627.16191544582,250752.34301304154,218471.9645882942,32280.378424747316,41125.181097595705,9670.738524739772,32045.403512625257
2020,10771214,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,TOMATO,NAM,15971.01666485272,17260.62089862041,14551.779641170991,2708.8412574494164,1289.6042337676922,624.8016509770493,25768.10997040155
2020,10771217,Portugal,EMEA,CT5,3781.0,IBERICA,IBERICA,TOMATO,EMEA,29941.518197621583,35207.68577529246,29911.622451405245,5296.063323887221,5266.167577670876,330.3684405889101,27672.993153436157
2020,10771217,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,TOMATO,EMEA,51382.44889218733,59457.95665622481,50660.836611163686,8797.120045061118,8075.507764037477,1681.531672195808,26914.803958800097
2020,10771249,"Trinidad,Tobago",Americas,CT14,5183.0,MX&CACAR,CA/CARIBBEAN,TOMATO,NAM,23115.79045781253,26687.015769031,22850.79340688332,3836.2223621476815,3571.2253112184712,1481.296023729582,37153.38318497663
2020,10771250,Ecuator,Americas,CT32,5183.0,ANDEAN NORTH,ANDEAN NORTH,TOMATO,SAM,29728.322524844585,34830.58060257531,28694.19497550354,6136.38562707177,5102.258077730726,2470.374473966818,
2020,10771315,Australia,Asia,CT17,1059.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,CAULIFLOWER,ANZ,59078.119786575495,71355.19482437556,61915.50979848055,9439.68502589502,12277.075037800065,1217.1059478599743,39829.75187572632
2020,10771386,Argentina,Americas,CT40,4054.0,LAS,LAS,CABBAGE,SAM,35549.70728704796,43941.596419015186,38461.307882217254,5480.288536797935,8391.889131967237,1762.9361462139898,23150.074729363583
2020,10771394,Mexico,Americas,CT14,4570.0,MX&CACAR,MEXICO SOUTH,CUCUMBER,NAM,10173.028630395806,11905.435702715828,10058.138113841813,1847.2975888740164,1732.4070723200214,1395.083920967914,27473.40133436543
2020,10771587,Albania,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,TOMATO,EMEA,29473.405161994862,34834.64666530671,29048.96183466028,5785.684830646432,5361.241503311846,474.3511296396587,39503.09846507179
2020,10771587,USA,Americas,CT13,5183.0,US&CA,NAM NORTH EAST,TOMATO,NAM,17489.27035273238,20427.509647261388,17696.178623824613,2731.331023436773,2938.239294529009,60.71012892253873,21174.672468823537
2020,10771647,Syria,EMEA,CT53,3605.0,MIDDLE EAST & EGYPT,MIDDLE EAST,CUCUMBER,EMEA,25303.989315740306,29459.038682596947,25671.317202786988,3787.721479809961,4155.04936685664,1579.731688963473,20698.645054004133
2020,10772387,Mexico,Americas,CT14,4570.0,MX&CACAR,MEXICO NORTH,PEPPER,NAM,48339.34137308896,56681.32628146518,49114.74859411687,7566.577687348312,8341.984908376227,2091.9406199496375,36367.06479510782
2020,10772486,India,Asia,CT29,1266.0,INDIA,INDIA,ONION,SA & SEA,392466.8682672222,449725.5059476979,391599.56375673343,58125.942190964604,57258.637680475826,21157.637653318932,32779.08896701031
2020,10772533,Australia,Asia,CT17,1059.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,"BEAN, GARDEN",ANZ,165370.01955155976,194370.94805306988,173402.37189391698,20968.576159152886,29000.92850151009,6909.605064036182,28271.31642178841
2020,10772554,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,PEPPER,NAM,20006.41736067035,25084.766519870725,20994.86322370386,4089.903296166868,5078.349159200375,122.9690883014809,20367.13291942325
2020,10772554,USA,Americas,CT13,5183.0,US&CA,NAM WEST,PEPPER,NAM,25270.369865718814,28085.860743692287,26294.531413325145,1791.3293303671423,2815.490877973468,555.2984804256125,25091.70373564714
2020,10772674,Germany,EMEA,CT51,3385.0,EMEA GLASS,EMEA GLASS,CUCUMBER,EMEA,30138.647069441973,36770.189927874446,32813.84154082612,3956.3483870483215,6631.542858432476,456.3093373601321,24753.343371849893
2020,10774226,United Kingdom,EMEA,CT52,3939.0,NW OPEN FIELD,NW OPEN FIELD,CABBAGE,EMEA,83419.68108114545,98909.4247822122,88453.30901831327,10456.115763898924,15489.743701066758,2981.9715820767224,31196.529559544728
2020,10774452,USA,Americas,CT13,5183.0,US&CA,NAM WEST,TOMATO,NAM,24225.267702510257,27837.25184925036,24997.171720878923,2840.0801283714363,3611.984146740103,511.7874731583726,20166.838830322227
2020,10774475,India,Asia,CT29,1266.0,INDIA,INDIA,TOMATO,SA & SEA,46658.637761970225,53033.62136619196,45553.92871339248,7479.6926527994865,6374.983604221743,2904.504726543478,
2020,10774613,USA,Americas,CT13,5183.0,US&CA,NAM WEST,SQUASH,NAM,11175.909575365573,13086.145704866534,11367.108661143524,1719.0370437230104,1910.2361295009612,1286.24310070733,34880.583225909446
2020,10774650,Iraq,EMEA,CT53,3605.0,MIDDLE EAST & EGYPT,MIDDLE EAST,TOMATO,EMEA,25141.7396608293,30869.15090630644,26673.914736109724,4195.236170196716,5727.411245477144,1254.148847821655,25752.963959814908
2020,10775516,Canada,Americas,CT13,1318.0,US&CA,NAM NORTH EAST,TOMATO,NAM,16136.1035016911,19232.42336929569,16887.23833539938,2345.1850338963154,3096.319867604596,749.3954589589389,20343.130723337687
2020,10775516,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,TOMATO,NAM,75130.05707781708,84694.7322668775,75019.4452385788,9675.287028298695,9564.675189060423,2670.693283086679,20012.275775949336
2020,10775519,Italy,EMEA,CT7,3515.0,ITALY,ITALY,TOMATO,EMEA,39884.57061856753,44929.18618957067,38045.72076709886,6883.465422471817,5044.615571003145,270.0075040570772,26483.54639641814
2020,10775527,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,LETTUCE,SAM,172493.44339583555,203150.7286993354,175966.9853969297,27183.74330240568,30657.28530349981,6955.540326338748,30546.940905319025
2020,10775733,Benin,EMEA,CT1,3605.0,AFRICA,WEST AFRICA,CABBAGE,EMEA,21666.11997022705,25031.98929944675,21929.694199320984,3102.2951001257647,3365.8693292197013,81.94518414074014,21925.081446491557
2020,10775733,Congo Democr. R,EMEA,CT1,3605.0,AFRICA,WEST AFRICA,CABBAGE,EMEA,17928.273203137334,22161.020688848104,19916.33689370646,2244.683795141644,4232.747485710771,863.2714157453884,20210.550783788043
2020,10775733,Kenya,EMEA,CT1,3539.0,AFRICA,CENTER EAST AFRICA,CABBAGE,EMEA,34185.379231429826,39346.35901432046,35488.82193260586,3857.5370817145963,5160.97978289063,884.5862311190251,33153.23994138542
2020,10775733,Niger,EMEA,CT1,3605.0,AFRICA,WEST AFRICA,CABBAGE,EMEA,12511.349790046404,15662.798049729854,14167.149927782357,1495.648121947497,3151.4482596834496,61.90751601408385,21643.45164652544
2020,10775733,Togo,EMEA,CT1,3605.0,AFRICA,WEST AFRICA,CABBAGE,EMEA,19930.857487167363,21648.282010262978,19293.369184872136,2354.912825390843,1717.4245230956165,2255.646240105246,27465.067723007443
2020,10775734,India,Asia,CT29,1266.0,INDIA,INDIA,CABBAGE,SA & SEA,94169.05154391713,111749.90658842213,96968.07861004728,14781.827978374857,17580.855044504995,3676.6055967500383,36727.04776102095
2020,10775734,Philippines,Asia,CT22,1763.0,PHILIPPINES,PHILIPPINES,CABBAGE,SA & SEA,36788.751336145084,41860.36354365556,35802.004216380796,6058.359327274768,5071.612207510481,2146.738177192856,26885.416609761065
2020,10775734,"Trinidad,Tobago",Americas,CT14,3605.0,MX&CACAR,CA/CARIBBEAN,CABBAGE,NAM,54513.397788424336,65195.864282201335,58147.14303926338,7048.721242937955,10682.466493777007,2753.1249199424565,38936.924663509126
2020,10775735,Argentina,Americas,CT40,4054.0,LAS,LAS,CAULIFLOWER,SAM,169203.28387242174,193390.26589170648,168411.7359558544,24978.529935852115,24186.982019284747,5530.747962988256,38974.10497251536
2020,10776127,Argentina,Americas,CT40,4054.0,LAS,LAS,CUCUMBER,SAM,18815.22609759552,22460.1008453627,19662.393090616104,2797.7077547465974,3644.8747477671777,1129.603149440419,38286.732233122726
2020,10776127,USA,Americas,CT13,5183.0,US&CA,NAM NORTH EAST,CUCUMBER,NAM,24536.80111709673,28852.44765522147,25453.87507919265,3398.5725760288174,4315.646538124739,452.9620064704698,27863.53435521374
2020,10776127,USA,Americas,CT13,5183.0,US&CA,NAM SOUTH EAST,CUCUMBER,NAM,24532.221916513347,32230.31874463363,28722.0591026836,3508.2596419500333,7698.096828120284,1180.854452300073,28267.614613444057
2020,10776220,India,Asia,CT29,1266.0,INDIA,INDIA,PEPPER,SA & SEA,146648.9888009375,169133.13052519507,145313.1700926188,23819.960432576278,22484.14172425757,8673.087386792551,25831.72475146011
2020,10776278,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,PEPPER,NAM,27811.9236661333,32055.315938546864,27340.98921992541,4714.326718621453,4243.392272413564,1580.321178335299,20218.72324405044
2020,10777222,Germany,EMEA,CT50,3385.0,EMEA PROCESSING,EMEA PROCESSING,SPINACH,EMEA,30493.82144156036,33355.81054127787,28543.148234446195,4812.662306831676,2861.989099717509,821.2515791305931,31283.78877182536
2020,10777608,Italy,EMEA,CT7,3515.0,ITALY,ITALY,SQUASH,EMEA,666760.8329427945,781129.0870988029,681095.1614103978,100033.92568840494,114368.25415600838,30180.29923395237,25984.7564056696
2020,10778495,India,Asia,CT29,1266.0,INDIA,INDIA,TOMATO,SA & SEA,160296.3635738792,190198.5057561767,165639.8634198052,24558.64233637155,29902.14218229753,7745.411937969941,28757.719448489646
2020,10778742,Mexico,Americas,CT13,4570.0,US&CA,NAM PC,OTHER VEGETABLE SEED,NAM,58232.017792372804,68254.47310037314,61553.67664022908,6700.796460144071,10022.45530800033,4571.2643351578545,
2020,10778742,Mexico,Americas,CT14,4570.0,MX&CACAR,MEXICO NORTH,OTHER VEGETABLE SEED,NAM,64760.95728860335,76129.64535149447,66761.02809452418,9368.617256970296,11368.688062891117,2133.4101180943953,
2020,10778742,Mexico,Americas,CT14,4570.0,MX&CACAR,MEXICO SOUTH,OTHER VEGETABLE SEED,NAM,133002.79480200933,152962.18629706776,134066.46497762404,18895.721319443717,19959.391495058408,6577.5550941203555,
2020,10779179,India,Asia,CT29,1266.0,INDIA,INDIA,CABBAGE,SA & SEA,847988.7203028639,997285.8260953447,872047.1958931362,125238.63020220834,149297.10579248072,39966.458208774755,27825.20035253629
2020,10779464,India,Asia,CT29,1266.0,INDIA,INDIA,TOMATO,SA & SEA,288904.03160243283,346007.2464773982,303137.8336269276,42869.41285047062,57103.21487496537,15185.825711053587,33730.67272016809
2020,10779600,Germany,EMEA,CT51,3385.0,EMEA GLASS,EMEA GLASS,PEPPER,EMEA,29818.897688193378,32626.573027518472,27711.80678367685,4914.766243841623,2807.675339325096,1176.631938383684,38340.65779010585
2020,10779604,Italy,EMEA,CT7,3515.0,ITALY,ITALY,LETTUCE,EMEA,19376.560136194843,23292.00185822937,21270.144169047184,2021.8576891821904,3915.441722034532,1793.252862207582,32002.291666578007
2020,10779614,India,Asia,CT29,1266.0,INDIA,INDIA,ONION,SA & SEA,162991.17642882912,189480.67728468936,164366.1374703869,25114.539814302472,26489.500855860217,7480.433566606955,26460.657108353327
2020,10779630,Saudi Arabia,EMEA,CT53,3605.0,MIDDLE EAST & EGYPT,MIDDLE EAST,TOMATO,EMEA,10627.836300296734,12623.51767647034,10698.794618179492,1924.7230582908471,1995.681376173604,243.9952503838861,34636.88388413028
2020,10780114,Argentina,Americas,CT40,4054.0,LAS,LAS,TOMATO,SAM,36055.994620940895,43105.34490584728,37650.411273768754,5454.933632078524,7049.350284906383,2779.5159085097994,24739.091660789338
2020,10780268,Australia,Asia,CT17,1059.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,BROCCOLI,ANZ,49745.6851687882,58912.87886891561,52090.84108176599,6822.037787149631,9167.193700127424,1720.8598671624347,33476.66347279068
2020,10780268,Italy,EMEA,CT7,3515.0,ITALY,ITALY,BROCCOLI,EMEA,14277.400840863987,16711.699119313893,13898.898072514658,2812.801046799236,2434.2982784499054,323.361009962999,29481.58474284232
2020,10780268,Netherlands,EMEA,CT52,3155.0,NW OPEN FIELD,NW OPEN FIELD,BROCCOLI,EMEA,12275.497412344308,13149.621725839595,11019.524425283833,2130.097300555762,874.124313495287,306.7178110448369,29810.431118753782
2020,10780268,New Zealand,Asia,CT17,1505.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,BROCCOLI,ANZ,10743.57888532594,11930.74490586079,10377.95397819515,1552.79092766564,1187.166020534859,10.29850126122165,25815.28663995597
2020,10780268,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,BROCCOLI,NAM,23806.597865287637,29068.824049043506,24789.10097396077,4279.723075082734,5262.22618375587,649.3577271221399,24056.56395031613
2020,10780268,United Kingdom,EMEA,CT52,3939.0,NW OPEN FIELD,NW OPEN FIELD,BROCCOLI,EMEA,25970.064492523736,32404.077059720115,27838.998727670805,4565.078332049309,6434.0125671963815,1590.096313712377,32967.73180092656
2020,10781049,Chile,Americas,CT40,4206.0,LAS,LAS,LETTUCE,SAM,23861.7656959412,26421.055436255207,22330.44437013586,4090.6110661193466,2559.289740314005,990.0131898026848,29739.37283131353
2020,10781049,Egypt,EMEA,CT53,3605.0,MIDDLE EAST & EGYPT,MIDDLE EAST,LETTUCE,EMEA,24142.71906719101,27557.452590189387,24143.065928455107,3414.386661734281,3414.733522998376,1241.596428188955,26680.61595135007
2020,10781049,Italy,EMEA,CT7,3515.0,ITALY,ITALY,LETTUCE,EMEA,92465.95780778702,105412.66282530694,91813.29465817474,13599.368167132212,12946.705017519937,2121.0027148841373,37900.720058053776
2020,10781049,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,LETTUCE,EMEA,30363.23664535769,35088.596642204284,30732.50672767408,4356.089914530198,4725.359996846587,947.8036330926733,26802.9357751422
2020,10781226,Hungary,EMEA,CT56,3440.0,E-EUROPE&ISRAEL,CENTRAL EUROPE & BALKANS,PEPPER,EMEA,30584.983722320663,33420.73713279613,29205.128871300876,4215.60826149526,2835.7534104754686,529.4621641688128,36271.96923264837
2020,10782102,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,PEPPER,NAM,73059.91637752528,85987.07570370991,73516.68427676044,12470.391426949454,12927.159326184606,3754.2861099459005,24424.08874699056
2020,10782208,Italy,EMEA,CT7,3515.0,ITALY,ITALY,SPINACH,EMEA,45864.544642948495,53803.61883450554,47541.35188275718,6262.266951748356,7939.074191557036,676.1963438427053,26612.390910730894
2020,10782289,Canada,Americas,CT13,1318.0,US&CA,HOME GARDEN,CUCUMBER,NAM,18357.912586077284,21622.225887283486,19316.34736771154,2305.878519571948,3264.313301206201,1227.609156830249,
2020,10782289,Canada,Americas,CT13,5183.0,US&CA,HOME GARDEN,CUCUMBER,NAM,13447.326011141182,15946.736663291584,13853.015576260364,2093.7210870312188,2499.4106521504023,734.6710432996648,
2020,10782289,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,CUCUMBER,NAM,58725.52416660273,69172.394954053,58261.33635723039,10911.058596822597,10446.870787450272,1420.9401601380537,38875.05182422082
2020,10782315,Jordan,EMEA,CT53,3605.0,MIDDLE EAST & EGYPT,MIDDLE EAST,SQUASH,EMEA,11786.475406701496,14767.047992388674,13024.11503050264,1742.932961886036,2980.5725856871777,97.50143488083712,
2020,10782315,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,SQUASH,EMEA,258225.62460245573,303249.90653811063,264537.67283221614,38712.2337058945,45024.281935654966,12439.270952117235,24225.033603618336
2020,10782315,USA,Americas,CT13,3605.0,US&CA,UNDEF US,SQUASH,NAM,21055.531206730204,22753.02283923026,19461.392743957767,3291.630095272491,1697.491632500056,204.8720499540848,
2020,10782507,Kenya,EMEA,CT1,3539.0,AFRICA,CENTER EAST AFRICA,TOMATO,EMEA,19685.28895706649,24999.65531074077,22085.03734085834,2914.6179698824326,5314.366353674287,420.4650030010912,22650.31912092106
2020,10782507,Tanzania,EMEA,CT1,3539.0,AFRICA,CENTER EAST AFRICA,TOMATO,EMEA,28227.85700856443,34628.23282771676,30134.802414639547,4493.430413077214,6400.375819152331,1431.3312620752731,33314.52248173071
2020,10782507,Uganda,EMEA,CT1,3539.0,AFRICA,CENTER EAST AFRICA,TOMATO,EMEA,16108.162856373932,20189.820416992712,17539.093563930342,2650.72685306237,4081.65756061878,1125.618441241076,36819.90155411901
2020,10783006,Canada,Americas,CT13,1318.0,US&CA,HOME GARDEN,TOMATO,NAM,19950.667510648043,24713.340505250813,21307.4319157832,3405.9085894676136,4762.67299460277,945.9174568656748,
2020,10783006,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,TOMATO,NAM,58801.76002101848,68650.0275128655,60505.41106926748,8144.61644359801,9848.267491847013,2112.173119994494,28964.7009925314
2020,10783388,USA,Americas,CT13,5183.0,US&CA,NAM WEST,LETTUCE,NAM,27451.911506899392,31383.87269003143,27969.283637424607,3414.5890526068215,3931.961183132031,1087.1739642079979,36838.58580958608
2020,10783462,Dominican Rep.,Americas,CT14,5183.0,MX&CACAR,CA/CARIBBEAN,CABBAGE,NAM,13590.439856931858,14834.687375687829,12477.930034694797,2356.7573409930314,1244.2475187559703,575.3901687249632,
2020,10783462,South Africa,EMEA,CT1,3743.0,AFRICA,SOUTH AFRICA,CABBAGE,EMEA,19821.582841246134,21302.57462017121,18580.805716209023,2721.768903962185,1480.9917789250717,1197.823144930978,28233.52704896148
2020,10783514,Italy,EMEA,CT7,3515.0,ITALY,ITALY,LETTUCE,EMEA,92691.70244581753,110269.38832326846,93334.06808218741,16935.32024108106,17577.685877450924,3104.3335892819086,22838.48444999064
2020,10783515,Tunisia,EMEA,CT57,3605.0,MAGHREB,MAGHREB,LETTUCE,EMEA,17875.632866295935,21597.68448879835,18850.19619807643,2747.488290721919,3722.051622502413,2158.647160596842,25850.55799904863
2020,10783518,Argentina,Americas,CT40,4054.0,LAS,LAS,EGGPLANT,SAM,117682.58753812351,142690.6505196244,124693.64621645467,17997.004303169735,25008.062981500894,5240.2818535016495,33404.179035216
